horse,ball,bike,train,coal,book,doll,blocks,gloves,score,n_items,max_packs
1,8,0,0,0,1,1,1,1,39.111686231142585,13,137
6,5,0,0,0,0,0,0,0,39.0993685369903,11,166
1,14,0,0,0,1,0,0,3,39.09589116592119,19,66
3,8,0,0,0,1,1,0,2,39.0947458166513,15,100
2,12,0,0,0,2,0,0,1,39.08772397028411,17,91
2,11,0,0,0,1,0,0,4,39.087513989457534,18,50
4,5,0,0,0,0,0,1,0,39.08489645782144,10,220
0,13,0,0,0,4,1,0,1,39.084598061267606,19,84
0,9,0,0,0,0,2,1,0,39.08459022219757,12,122
1,12,0,0,0,2,0,0,5,39.084129513361866,20,40
1,10,0,0,0,0,1,0,8,39.083681265486966,20,25
5,6,0,0,0,0,0,0,3,39.08176910571399,14,66
2,10,0,0,0,1,0,0,6,39.079204479403494,19,33
0,13,0,0,0,0,1,0,6,39.078974782880266,20,33
1,9,0,0,0,1,3,0,1,39.07758083346531,15,122
0,8,0,0,0,0,2,1,2,39.07732759000338,13,100
1,12,0,0,0,3,0,0,4,39.07689328954733,20,50
3,9,0,0,0,0,1,0,1,39.07446106387193,14,122
1,11,0,0,0,2,1,0,3,39.0687807252676,18,66
3,6,0,0,0,0,0,1,2,39.06419095806311,12,100
0,14,0,0,0,5,0,0,2,39.061833542366166,21,78
2,10,0,0,0,3,1,0,0,39.06036051406129,16,110
0,7,0,0,0,0,1,2,0,39.05277032406779,10,157
3,12,0,0,0,0,0,0,0,39.05226331740967,15,91
3,6,0,0,0,0,0,1,1,39.04487913756214,11,183
2,9,0,0,0,0,1,0,5,39.04103427906811,17,40
0,9,0,0,0,1,1,1,3,39.04052881684247,15,66
2,10,0,0,0,0,0,0,7,39.03900349749851,19,28
1,17,0,0,0,0,0,0,0,39.035221581795845,18,64
0,12,0,0,0,3,2,0,0,39.03266139070226,17,91
0,10,0,0,0,1,3,0,3,39.03143476441425,17,66
4,7,0,0,0,0,0,0,5,39.031326885492156,16,40
2,7,0,0,0,0,0,1,4,39.02822005129528,14,50
1,16,0,0,0,1,0,0,0,39.027286838094454,18,68
1,10,0,0,0,2,2,0,1,39.02707613994361,16,110
0,12,0,0,0,2,1,0,6,39.024885187856455,21,33
0,8,0,0,0,0,5,0,0,39.02385878181984,13,137
0,11,0,0,0,0,1,0,10,39.02335661787326,22,20
0,13,0,0,0,3,1,0,2,39.0226521777033,19,84
0,10,0,0,0,0,1,1,2,39.02243721835743,14,100
2,8,0,0,0,0,2,0,3,39.017158501774134,15,66
0,14,0,0,0,1,1,0,3,39.01416357883791,19,66
4,8,0,0,0,2,0,0,1,39.012766200157955,15,137
0,7,0,0,0,0,0,2,3,39.01105965161954,12,66
2,9,0,0,0,1,1,0,4,39.01079311923027,17,50
0,7,0,0,0,0,3,1,0,39.00922478718933,11,157
0,13,0,0,0,0,0,1,1,39.00795048433657,15,84
0,17,0,0,0,0,1,0,0,38.99957730840963,18,64
4,8,0,0,0,2,0,0,0,38.995429879257266,14,137
0,15,0,0,0,4,0,0,1,38.99113306231331,20,73
0,7,0,0,0,0,0,2,2,38.990663308328706,11,100
1,11,0,0,0,3,1,0,2,38.98987678420288,18,100
1,9,0,0,0,1,3,0,0,38.98959481259741,14,122
2,12,0,0,0,0,1,0,0,38.989463191003274,15,91
2,8,0,0,0,1,0,1,0,38.98859388533478,12,137
1,10,0,0,0,1,2,0,2,38.988108495547934,16,100
0,14,0,0,0,3,0,0,4,38.987514047910366,21,50
3,10,0,0,0,0,0,0,3,38.987471319275144,16,66
0,16,0,0,0,1,1,0,0,38.98314825025205,18,68
3,6,0,0,0,1,0,1,0,38.981309208549916,11,183
3,7,0,0,0,1,2,0,0,38.97944496336712,13,157
1,8,0,0,0,0,0,1,6,38.97789418848294,16,33
3,9,0,0,0,2,0,0,3,38.977238898593164,17,66
1,12,0,0,0,2,1,0,1,38.976953436701855,17,91
0,13,0,0,0,3,0,0,6,38.97481176232462,22,33
0,16,0,0,0,0,0,0,5,38.972763011871336,21,40
0,14,0,0,0,0,0,0,8,38.97170437038263,22,25
1,15,0,0,0,2,0,0,0,38.97102478776864,18,73
3,8,0,0,0,0,0,0,7,38.967324733508825,18,28
2,7,0,0,0,0,3,0,1,38.96716018171601,13,157
1,11,0,0,0,1,0,0,8,38.965098998017844,21,25
5,6,0,0,0,0,0,0,2,38.96475021256412,13,100
1,11,0,0,0,1,1,0,4,38.96151693738422,18,50
1,9,0,0,0,2,0,1,2,38.96006111195264,15,100
2,9,0,0,0,0,2,0,1,38.959775590751676,14,122
4,6,0,0,0,0,2,0,0,38.956606157909576,12,183
0,13,0,0,0,5,1,0,0,38.95599644550589,19,84
0,6,0,0,0,0,1,2,0,38.954737209913176,9,183
5,6,0,0,0,1,0,0,1,38.94806250167093,13,183
5,5,0,0,0,0,1,0,0,38.945737846048296,11,200
1,9,0,0,0,2,0,1,1,38.94146007760545,14,122
0,12,0,0,0,2,1,0,5,38.938010408914714,20,40
0,13,0,0,0,2,0,0,7,38.937057600459475,22,28
0,11,0,0,0,0,0,1,4,38.93687110763159,16,50
1,9,0,0,0,0,2,0,6,38.93308261772608,18,33
0,7,0,0,0,1,0,2,1,38.927795860441115,11,157
2,10,0,0,0,2,0,0,5,38.92742165936443,19,40
0,8,0,0,0,1,2,1,1,38.92639266272436,13,137
0,10,0,0,0,2,0,1,4,38.92450220506956,17,50
3,11,0,0,0,1,0,0,0,38.92023709523357,15,100
1,12,0,0,0,0,2,0,0,38.92004692879392,15,91
2,8,0,0,0,1,2,0,2,38.91582216520403,15,100
1,10,0,0,0,1,1,0,6,38.9151917924357,19,33
0,9,0,0,0,0,0,1,8,38.91408849345487,18,25
0,11,0,0,0,2,2,0,3,38.91370564125783,18,66
2,7,0,0,0,0,0,1,3,38.91101454104705,13,66
1,12,0,0,0,1,0,0,6,38.910587312017434,20,33
2,11,0,0,0,4,0,0,1,38.9094623999068,18,100
0,12,0,0,0,3,1,0,4,38.9070121239476,20,50
0,15,0,0,0,2,1,0,0,38.905808932888824,18,73
1,10,0,0,0,0,1,0,7,38.899718609659665,19,28
2,7,0,0,0,1,0,1,2,38.89456882310721,13,100
0,10,0,0,0,0,2,0,8,38.89433866749333,20,25
1,13,0,0,0,2,0,0,3,38.893069483325014,19,66
2,11,0,0,0,4,0,0,0,38.892469215378874,17,100
1,9,0,0,0,0,2,0,5,38.89242132988589,17,40
2,6,0,0,0,0,1,1,1,38.89201279423911,11,183
2,9,0,0,0,0,0,0,9,38.89061367929091,20,22
4,6,0,0,0,0,1,0,3,38.88807204872747,14,66
0,11,0,0,0,3,0,1,0,38.88770624589153,15,100
2,10,0,0,0,0,1,0,3,38.88420066778276,16,66
1,11,0,0,0,0,0,0,9,38.88227832693858,21,22
0,9,0,0,0,1,4,0,1,38.882106435315265,15,122
0,8,0,0,0,0,0,2,0,38.88192432059474,10,137
0,12,0,0,0,1,0,0,11,38.88155558196785,24,18
1,9,0,0,0,3,0,1,0,38.877909059607816,14,122
3,5,0,0,0,0,1,1,0,38.877816059031325,10,220
4,8,0,0,0,1,0,0,1,38.87761363715212,14,137
0,15,0,0,0,1,0,0,5,38.877124956442096,21,40
1,10,0,0,0,3,2,0,0,38.8762781394714,16,110
1,12,0,0,0,4,0,0,3,38.87429024956512,20,66
0,12,0,0,0,1,0,1,1,38.87190408886512,15,91
1,11,0,0,0,2,0,0,7,38.86417796685352,21,28
0,10,0,0,0,2,3,0,1,38.86395182020597,16,110
3,9,0,0,0,2,0,0,2,38.862548536094216,16,100
0,12,0,0,0,2,2,0,1,38.86173573307403,17,91
1,8,0,0,0,0,3,0,3,38.8600323976973,15,66
1,8,0,0,0,1,1,1,0,38.85470782801671,12,137
4,7,0,0,0,1,0,0,3,38.84955947621622,15,66
0,10,0,0,0,1,3,0,2,38.84916081832511,16,100
3,7,0,0,0,0,1,0,5,38.84521293663652,16,40
3,9,0,0,0,3,0,0,1,38.84504447183,16,122
0,12,0,0,0,0,3,0,0,38.84417957292032,15,91
3,8,0,0,0,2,1,0,0,38.843091071182776,14,137
7,3,0,0,0,0,0,0,0,38.84201652919988,10,142
0,9,0,0,0,1,4,0,0,38.84153699788017,14,122
0,12,0,0,0,1,0,0,10,38.84116064406305,23,20
1,9,0,0,0,0,3,0,1,38.84099791368663,14,122
1,9,0,0,0,1,2,0,4,38.839545889411035,17,50
1,7,0,0,0,0,1,1,4,38.83617398614697,14,50
2,11,0,0,0,1,1,0,0,38.833180491640235,15,100
0,11,0,0,0,1,2,0,4,38.83234423696937,18,50
1,14,0,0,0,3,0,0,0,38.83067056193339,18,78
0,13,0,0,0,4,0,0,5,38.824987620010745,22,40
1,9,0,0,0,1,0,1,2,38.824977683608815,14,100
2,13,0,0,0,0,0,0,2,38.82373632728119,17,84
1,13,0,1,0,0,0,0,0,38.822309142503606,15,84
4,7,0,0,0,0,0,0,4,38.82156720220759,15,50
4,6,0,0,0,0,1,0,2,38.81875008732155,13,100
0,11,0,0,0,3,2,0,2,38.81335913416437,18,100
0,10,0,0,0,2,0,1,3,38.80927388055525,16,66
0,11,0,0,0,1,1,0,8,38.80872793181336,21,25
0,14,0,0,0,6,0,0,1,38.80778317499868,21,78
2,6,0,0,0,1,1,1,0,38.80677277428528,11,183
1,7,0,0,0,0,4,0,1,38.802444534372945,13,157
1,10,0,0,0,0,0,0,11,38.80200703384323,22,18
0,18,0,0,0,0,0,0,2,38.799947914558835,20,61
1,8,0,0,0,1,0,1,4,38.79648797850461,15,50
6,4,0,0,0,0,0,0,2,38.79513843961571,12,100
2,7,0,0,0,1,3,0,0,38.79470785482106,13,157
5,7,0,0,0,0,0,0,0,38.7942781886687,12,157
0,8,0,0,0,0,1,1,6,38.793282769893814,16,33
0,17,0,0,0,1,0,0,2,38.79303407050823,20,64
0,10,0,0,0,3,0,1,2,38.79218569782555,16,100
0,12,0,0,0,1,1,0,6,38.79168427541383,20,33
4,5,0,0,0,0,2,0,0,38.791361997100864,11,220
0,14,0,0,0,6,0,0,0,38.79047804027945,20,78
4,4,0,0,0,0,0,1,1,38.790360288352375,10,200
0,9,0,0,0,2,1,1,1,38.789898274637835,14,122
0,13,0,0,0,2,1,0,3,38.788834114779284,19,66
2,8,0,0,0,0,1,0,7,38.78868496670417,18,28
0,12,0,0,0,2,0,0,9,38.78833620671935,23,22
2,11,0,0,0,0,0,0,5,38.78658223625288,18,40
2,9,0,0,0,2,1,0,3,38.78657139383439,17,66
0,14,0,1,0,0,0,0,2,38.78075087941606,17,78
4,6,0,0,0,1,1,0,1,38.779768378099796,13,183
2,11,0,0,0,3,0,0,1,38.778377632070125,17,100
1,10,0,0,0,0,2,0,3,38.77619868546005,16,66
2,4,0,0,0,0,0,2,0,38.77200629273381,8,275
1,8,0,0,0,0,0,1,5,38.76858340300639,15,40
1,7,0,0,0,0,1,1,3,38.76565689893577,13,66
1,13,0,0,0,0,1,0,2,38.764150215118185,17,84
1,12,0,0,0,4,0,0,2,38.76121035567606,19,91
0,10,0,0,0,0,2,0,7,38.75856732817968,19,28
0,10,0,0,0,1,2,0,6,38.751419116292546,19,33
3,8,0,0,0,1,1,0,1,38.750638260018846,14,137
0,11,0,0,0,0,1,0,9,38.750321255921605,21,22
2,10,0,0,0,3,0,0,3,38.74768457814579,18,66
1,10,0,0,0,2,1,0,5,38.744049250576765,19,40
0,16,0,0,0,2,0,0,2,38.74374938239311,20,68
2,8,0,0,0,0,0,1,1,38.74357851567507,12,137
3,5,0,0,0,0,0,1,3,38.74346102721167,12,66
1,12,0,0,0,5,0,0,1,38.743245843193385,19,91
0,9,0,0,0,0,3,0,5,38.74277044987668,17,40
0,14,0,0,0,3,1,0,0,38.74203056125454,18,78
1,11,0,0,0,4,1,0,0,38.74145274655462,17,100
3,6,0,0,0,0,3,0,0,38.74116138228771,12,183
5,6,0,0,0,2,0,0,0,38.741109738552716,13,183
1,11,0,0,0,1,2,0,0,38.74051635270832,15,100
3,8,0,0,0,1,0,0,5,38.74043702495545,17,40
1,5,0,0,0,0,0,2,2,38.73908201786645,10,100
1,6,0,0,0,0,2,1,1,38.73847929272758,11,183
1,8,0,0,0,1,3,0,2,38.738421185487105,15,100
5,5,0,0,0,0,0,0,4,38.73488748068309,14,50
0,13,0,0,0,1,0,0,8,38.728052794561435,22,25
1,7,0,0,0,1,1,1,2,38.72742197282239,13,100
2,10,0,0,0,2,0,0,4,38.721080453132686,18,50
1,9,0,0,0,0,1,0,9,38.719309104697565,20,22
0,9,0,0,0,0,4,0,1,38.7187951578226,14,122
0,8,0,0,0,1,2,1,0,38.71861644242694,12,137
0,12,0,0,0,0,0,0,11,38.71850806648556,23,18
2,9,0,0,0,2,1,0,2,38.71761050995483,16,100
3,9,0,0,0,1,0,0,3,38.70658653385725,16,66
2,12,0,0,0,1,0,0,2,38.70618874713701,17,91
0,9,0,0,0,3,1,1,0,38.70566273450641,14,122
0,8,0,0,0,0,4,0,3,38.70269216790634,15,66
0,11,0,0,0,0,0,0,13,38.70228024451387,24,15
3,10,0,0,0,2,0,0,0,38.699546850133785,15,110
0,13,0,0,0,0,2,0,2,38.69853411375676,17,84
0,9,0,0,0,1,1,1,2,38.698230430753924,14,100
3,6,0,0,0,0,2,0,3,38.6972192116606,14,66
4,7,0,0,0,2,0,0,2,38.69458182556768,15,100
0,10,0,0,0,3,3,0,0,38.694251960687765,16,110
0,14,0,0,0,2,0,0,5,38.69422955627363,21,40
0,6,0,0,0,0,0,2,4,38.69213974635752,12,50
4,4,0,0,0,0,0,1,0,38.691966980916085,9,250
2,7,0,0,0,2,0,1,1,38.69019851853529,13,157
2,8,0,0,0,2,2,0,0,38.690167786317424,14,137
1,11,0,0,0,0,1,0,5,38.68939264381605,18,40
3,7,0,0,0,1,1,0,3,38.688589502046604,15,66
0,11,0,0,0,2,1,0,7,38.68800581490282,21,28
4,7,0,0,0,0,1,0,0,38.68793293723037,12,157
0,9,0,0,0,1,0,1,6,38.68782499108673,17,33
0,12,0,0,0,4,1,0,3,38.68657579700173,20,66
2,6,0,0,0,0,0,1,5,38.683272312109196,14,40
3,7,0,0,0,0,1,0,4,38.682850612025646,15,50
0,14,0,0,0,5,0,0,1,38.67966131344473,20,78
2,9,0,0,0,3,1,0,1,38.678799659736846,16,122
2,5,0,0,0,0,2,1,0,38.67473803401202,10,220
0,7,0,0,0,2,0,2,0,38.67247537317008,11,157
3,6,0,0,0,0,2,0,2,38.671681353554675,13,100
3,8,0,0,0,0,0,0,6,38.670483570357796,17,33
0,9,0,0,0,1,3,0,4,38.669349553987395,17,50
0,10,0,0,0,0,3,0,3,38.66411059186406,16,66
4,6,0,0,0,0,0,0,6,38.66206735478266,16,33
2,7,0,0,0,0,2,0,5,38.66139839470162,16,40
0,10,0,0,0,1,0,1,4,38.65482924132802,16,50
6,3,0,0,0,0,1,0,0,38.654269980448724,10,166
1,11,0,0,0,3,1,0,1,38.651665876797146,17,100
0,11,0,0,0,2,0,1,1,38.648924574150435,15,100
2,9,0,0,0,1,0,0,8,38.647518655220075,20,25
0,7,0,0,0,0,2,1,4,38.64694795793799,14,50
0,13,0,0,0,5,0,0,3,38.64692259903335,21,66
1,8,0,0,0,2,0,1,3,38.6436042812901,15,66
0,11,0,0,0,1,3,0,0,38.64281105145703,15,100
3,9,0,0,0,4,0,0,0,38.641660001149496,16,122
1,11,0,0,0,3,0,0,5,38.639758119507675,20,40
1,5,0,0,0,0,0,2,1,38.639464438579814,9,200
0,7,0,0,0,0,5,0,1,38.63831132562491,13,157
0,10,0,0,0,0,1,0,11,38.63787294494188,22,18
1,8,0,0,0,0,1,1,1,38.63700459110573,12,137
3,5,0,0,0,0,3,0,0,38.63670918416177,11,220
0,8,0,0,0,1,1,1,4,38.636537203079364,15,50
3,8,0,0,0,2,0,0,4,38.634822243839245,17,50
1,6,0,0,0,1,2,1,0,38.63364448110861,11,183
0,13,0,1,0,0,1,0,0,38.632958586758505,15,84
0,8,0,0,0,0,1,1,5,38.63039895964092,15,40
0,14,0,1,0,1,0,0,0,38.62843673231583,16,78
0,14,0,1,0,0,0,0,1,38.626299364741065,16,78
6,4,0,0,0,1,0,0,0,38.625129331520235,11,166
1,11,0,0,0,0,0,1,0,38.624240723607706,13,100
1,12,0,0,0,1,1,0,2,38.624233897509576,17,91
2,9,0,0,0,1,0,0,7,38.62142317164732,19,28
0,13,0,0,0,4,0,0,4,38.621351510844654,21,50
2,8,0,0,0,1,2,0,1,38.621155774872214,14,137
0,7,0,0,0,0,2,1,3,38.61931240955731,13,66
0,15,0,0,0,3,0,0,2,38.618459987259875,20,73
0,9,0,0,0,0,0,1,7,38.618244025462054,17,28
0,12,0,0,0,4,1,0,2,38.617372465311625,19,91
1,5,0,0,0,1,0,2,0,38.6154872174578,9,220
5,4,0,0,0,0,1,0,2,38.61432354796176,12,100
3,6,0,0,0,1,2,0,1,38.612415782989714,13,183
1,7,0,0,0,1,4,0,0,38.612266987109365,13,157
1,8,0,0,0,0,2,0,7,38.6118416677937,18,28
1,10,0,0,0,1,0,0,10,38.61175828538469,22,20
1,7,0,0,0,0,0,1,7,38.61058661357695,16,28
1,12,0,0,0,3,0,0,3,38.60926102981276,19,66
6,4,0,0,0,0,0,0,1,38.60681123178958,11,166
1,13,0,0,0,4,0,0,0,38.604921769082125,18,84
3,4,0,0,0,0,1,1,1,38.604185183714065,10,200
4,8,0,0,0,0,0,0,2,38.5988776993016,14,100
1,9,0,0,0,2,2,0,3,38.598715694630535,17,66
2,10,0,0,0,4,0,0,2,38.595389772022365,18,100
1,14,0,0,0,0,0,0,4,38.594357166104494,19,50
2,10,0,0,0,2,1,0,0,38.5925914092115,15,110
2,7,0,0,0,2,0,1,0,38.59203564310576,12,157
0,10,0,0,0,4,0,1,1,38.59146382866638,16,110
0,11,0,0,0,4,2,0,0,38.589995235339515,17,100
1,10,0,0,0,3,1,0,3,38.58851874845886,18,66
0,11,0,0,0,0,2,0,5,38.58758312341504,18,40
2,8,0,0,0,1,1,0,5,38.58657036656547,17,40
2,9,0,0,0,1,1,0,3,38.58642227780015,16,66
0,6,0,0,0,0,3,1,1,38.58472741979034,11,183
0,9,0,0,0,2,0,1,5,38.5838619136171,17,40
1,10,0,0,0,2,1,0,4,38.58321876481695,18,50
1,12,0,0,0,0,0,0,7,38.58207377414244,20,28
1,4,0,0,0,0,1,2,0,38.58067495543115,8,275
0,12,0,0,0,5,1,0,1,38.57902743027979,19,91
3,7,0,0,0,0,2,0,0,38.57761342173074,12,157
3,7,0,0,0,0,0,0,8,38.577448862877624,18,25
3,5,0,0,0,1,0,1,1,38.57336613396373,11,200
1,9,0,0,0,2,2,0,2,38.57177072944429,16,100
1,11,0,0,0,2,0,0,6,38.57167952557001,20,33
0,7,0,0,0,1,0,2,0,38.56480544143613,10,157
2,5,0,0,0,0,1,1,3,38.56408668967182,12,66
0,10,0,0,0,2,2,0,5,38.56296923240992,19,40
0,8,0,0,0,1,4,0,2,38.56282475360013,15,100
2,9,0,0,0,2,0,0,6,38.56261356198802,19,33
0,11,0,0,0,1,0,0,12,38.56234106401652,24,16
0,7,0,0,0,1,2,1,2,38.561241087936395,13,100
4,5,0,0,0,0,1,0,4,38.56093164913961,14,50
0,11,0,0,0,0,1,1,0,38.558006799934155,13,100
4,6,0,0,0,2,1,0,0,38.556254717550715,13,183
3,5,0,0,0,0,0,1,2,38.554692654291884,11,100
0,5,0,0,0,0,1,2,2,38.55445489782522,10,100
0,12,0,0,0,3,0,0,8,38.549738852061374,23,25
0,9,0,0,0,0,2,0,9,38.549339520294865,20,22
1,9,0,0,0,0,0,1,3,38.54909848531541,14,66
3,4,0,0,0,0,1,1,0,38.54810732317709,9,275
1,12,0,0,0,6,0,0,0,38.54361109129819,19,91
2,7,0,0,0,0,2,0,4,38.54278931129366,15,50
2,8,0,0,0,0,1,0,6,38.538701599481605,17,33
0,14,0,0,0,0,1,0,4,38.53761637885809,19,50
1,8,0,0,0,2,3,0,0,38.53709072234374,14,137
0,12,0,0,0,1,2,0,2,38.536952588654124,17,91
1,11,0,0,0,4,0,0,4,38.53602987349283,20,50
2,6,0,0,0,0,4,0,0,38.530711478566225,12,183
2,10,0,0,0,1,0,0,5,38.52961771246605,18,40
2,7,0,0,0,1,2,0,3,38.52815246651255,15,66
0,8,0,0,0,0,2,1,1,38.52660456993373,12,137
0,8,0,0,0,0,0,1,9,38.52616440166026,18,22
4,7,0,0,0,3,0,0,0,38.52570964312244,14,157
2,6,0,0,0,0,3,0,2,38.524005051902996,13,100
0,11,0,0,0,3,2,0,1,38.52268069717597,17,100
0,12,0,0,0,3,0,0,7,38.52197746844693,22,28
0,6,0,0,0,1,0,2,2,38.5218880800034,11,100
5,5,0,0,0,1,0,0,2,38.52036629871179,13,100
3,7,0,0,0,2,1,0,2,38.5164037578979,15,100
5,2,0,0,0,0,0,1,0,38.51621751698065,8,200
1,9,0,0,0,3,2,0,1,38.51355510938404,16,122
2,9,0,0,0,0,0,0,8,38.51211962315933,19,25
1,6,0,0,0,0,1,1,5,38.510631281253296,14,40
7,2,0,0,0,0,0,0,1,38.5091169748883,10,142
4,7,0,0,0,2,0,0,1,38.50789122208269,14,157
1,7,0,0,0,2,1,1,1,38.50687257141494,13,157
2,11,0,0,0,2,0,0,2,38.506088526445154,17,100
5,6,0,0,0,1,0,0,0,38.50319603514855,12,183
0,6,0,0,0,0,0,2,3,38.50279111826745,11,66
1,12,0,1,0,0,0,0,1,38.49960673432118,15,91
3,8,0,0,0,0,1,0,2,38.49856068475966,14,100
0,13,0,0,0,6,0,0,2,38.497512721676394,21,84
0,13,0,0,0,4,1,0,0,38.49748049151038,18,84
0,5,0,0,0,0,1,2,1,38.49630231792881,9,200
3,6,0,0,0,0,1,0,6,38.49486898031761,16,33
1,10,0,0,0,1,0,0,9,38.49320680355373,21,22
0,10,0,0,0,4,0,1,0,38.49296673778515,15,110
0,12,0,0,0,0,1,0,7,38.49047601545336,20,28
1,13,0,0,0,1,0,0,4,38.48974975992644,19,50
1,8,0,0,0,1,3,0,1,38.48970578313163,14,137
0,12,0,0,0,3,1,0,3,38.48920774231094,19,66
0,11,0,0,0,3,1,0,5,38.48746759350042,20,40
1,10,0,0,0,1,0,1,0,38.48321170809461,13,110
2,5,0,0,0,0,4,0,0,38.48217463933433,11,220
1,10,0,0,0,2,2,0,0,38.48195020320415,15,110
2,8,0,0,0,0,0,0,10,38.481769516055984,20,20
1,7,0,0,0,0,3,0,5,38.48008704959944,16,40
1,10,0,0,0,2,0,0,8,38.47870722083708,21,25
1,5,0,0,0,0,3,1,0,38.47573755833876,10,220
1,8,0,0,0,3,0,1,1,38.47449941811094,14,137
1,9,0,0,0,1,1,0,7,38.474423918194475,19,28
5,3,0,0,0,0,2,0,0,38.46936680926471,10,200
5,4,0,0,0,0,1,0,1,38.4691056991504,11,200
2,6,0,0,0,1,0,1,3,38.46893918304746,13,66
5,4,0,0,0,1,1,0,0,38.46733933521826,11,200
0,8,0,0,0,2,1,1,3,38.46683137324193,15,66
2,3,0,0,0,0,0,2,1,38.466504803498225,8,200
0,12,0,0,0,4,0,0,6,38.464342487753655,22,33
2,7,0,0,0,0,3,0,0,38.46389821749048,12,157
1,9,0,0,0,1,2,0,3,38.46361304210703,16,66
2,8,0,0,0,2,1,0,4,38.463259365850035,17,50
0,6,0,0,0,1,3,1,0,38.46219056128298,11,183
0,3,0,0,0,0,0,3,0,38.4615553079755,6,333
5,5,0,0,0,0,0,0,3,38.46084523780411,13,66
2,9,0,0,0,4,1,0,0,38.459620497874326,16,122
4,3,0,0,0,0,0,1,2,38.459025305150575,10,100
1,8,0,0,0,2,0,1,2,38.45618415055554,14,100
0,5,0,0,0,1,1,2,0,38.45315874347824,9,220
2,7,0,0,0,1,0,1,1,38.451906899104735,12,157
1,7,0,0,0,2,1,1,0,38.44935930460627,12,157
0,9,0,0,0,0,1,1,3,38.44851004082998,14,66
2,6,0,0,0,1,3,0,1,38.44630206475836,13,183
0,7,0,0,0,0,1,1,7,38.44458287288092,16,28
0,10,0,0,0,2,2,0,4,38.4441826438397,18,50
3,11,0,0,0,0,0,0,1,38.44250413564553,15,100
0,11,0,0,0,2,1,0,6,38.44056666285725,20,33
6,3,0,0,0,0,0,0,3,38.43957485681965,12,66
0,8,0,0,0,0,3,0,7,38.43702634379427,18,28
4,4,0,0,0,0,2,0,2,38.43585972916226,12,100
1,16,0,0,0,0,0,0,1,38.434842351503974,18,68
0,13,0,1,0,0,0,0,3,38.434736676339256,17,66
0,13,0,0,0,3,0,0,5,38.43411788054408,21,40
1,8,0,0,0,1,2,0,5,38.43286984700178,17,40
0,7,0,0,0,1,5,0,0,38.43231552802444,13,157
0,10,0,0,0,1,1,0,10,38.4318115088466,22,20
0,10,0,0,0,3,2,0,3,38.4299595950814,18,66
2,10,0,0,0,5,0,0,0,38.42735341898226,17,110
0,9,0,0,0,2,3,0,2,38.425454925480985,16,100
3,8,0,0,0,3,0,0,2,38.421900741949685,16,100
1,15,0,0,0,1,0,0,1,38.42174673361431,18,73
4,6,0,0,0,1,0,0,5,38.42135710179639,16,40
2,4,0,0,0,0,2,1,1,38.420823388874624,10,200
1,10,0,0,0,4,1,0,2,38.419785843173344,18,100
3,5,0,0,0,2,0,1,0,38.41944225244607,11,220
2,5,0,0,0,0,1,1,2,38.41757776058539,11,100
2,7,0,0,0,0,1,0,8,38.41688115358895,18,25
2,5,0,0,0,1,1,1,1,38.4165894785426,11,200
1,10,0,0,0,1,1,0,5,38.41585302988324,18,40
0,12,0,0,0,2,0,0,8,38.41495765019373,22,25
0,14,0,0,0,4,0,0,2,38.41334544318864,20,78
0,13,0,0,0,1,1,0,4,38.41242692509624,19,50
5,5,0,0,0,2,0,0,1,38.411958474955306,13,200
2,10,0,0,0,4,0,0,1,38.40974356735972,17,110
2,6,0,0,0,0,0,1,4,38.40935541264816,13,50
1,4,0,0,0,0,0,2,3,38.40924171508051,10,66
3,9,0,0,0,3,0,0,0,38.406657471737525,15,122
4,6,0,0,0,1,0,0,4,38.40569795016057,15,50
1,8,0,0,0,0,2,0,6,38.40534256817683,17,33
1,11,0,0,0,2,1,0,2,38.40508833602781,17,100
2,4,0,0,0,0,2,1,0,38.40365940181186,9,275
1,7,0,0,0,0,3,0,4,38.40183306209788,15,50
3,9,0,0,0,0,0,0,4,38.39944529894352,16,50
0,12,0,0,0,0,0,1,2,38.39841225572752,15,91
0,16,0,0,0,0,1,0,1,38.39839032881348,18,68
1,9,0,0,0,2,1,0,6,38.39757588234525,19,33
0,10,0,0,0,1,1,1,0,38.3964509620645,13,110
2,8,0,0,0,0,2,0,2,38.394311068107484,14,100
0,4,0,0,0,0,2,2,0,38.392627006588,8,275
3,4,0,0,0,0,0,1,4,38.389505189746416,12,50
3,5,0,0,0,0,2,0,4,38.3888694253099,14,50
3,7,0,0,0,1,0,0,7,38.387802291178765,18,28
1,5,0,0,0,0,2,1,3,38.3870454189329,12,66
1,9,0,0,0,0,1,0,8,38.386924289834035,19,25
0,8,0,0,0,2,4,0,0,38.3842236095919,14,137
0,11,0,0,0,2,0,0,10,38.383823082788844,23,20
4,6,0,0,0,1,1,0,0,38.38239506481345,12,183
2,11,0,0,0,0,1,0,1,38.38056323204245,15,100
1,6,0,0,0,0,4,0,2,38.37611530374665,13,100
0,15,0,0,0,1,1,0,1,38.37576649572742,18,73
1,9,0,0,0,0,0,0,12,38.375733404716414,22,16
0,13,0,0,0,0,0,0,9,38.37431353631779,22,22
3,6,0,0,0,2,2,0,0,38.374197871824144,13,183
1,7,0,0,0,1,0,1,6,38.373149187552265,16,33
3,7,0,0,0,2,1,0,1,38.371164678151615,14,157
0,9,0,0,0,3,0,1,3,38.37098201110502,16,66
0,6,0,0,0,2,0,2,1,38.370360682039205,11,183
