,combinations,score
369,"['ball', 'ball', 'book', 'book', 'book', 'horse']",15.533271720799998
370,"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",15.537564659800001
371,"['ball', 'book', 'doll', 'doll', 'gloves']",15.5427746856
372,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves']",15.5427791378
373,"['ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",15.5666086301
374,"['gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",15.575144984000001
375,"['ball', 'book', 'doll', 'gloves', 'horse']",15.5807796874
376,"['ball', 'book', 'gloves', 'horse', 'horse']",15.6187998204
377,"['book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",15.624130929300001
378,"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",15.6250000003
379,"['ball', 'ball', 'gloves', 'train']",15.652716847899999
380,"['ball', 'book', 'book', 'book', 'book', 'doll']",15.6626573072
381,"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",15.6630429601
382,"['ball', 'ball', 'block']",15.666666666900001
383,"['ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",15.6693470357
384,"['ball', 'book', 'book', 'book', 'book', 'horse']",15.7020274982
385,"['book', 'book', 'doll', 'doll', 'gloves']",15.7123210701
386,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves']",15.7123436724
387,"['book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",15.73501021
388,"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",15.7500000001
389,"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves']",15.7500000002
390,"['book', 'book', 'doll', 'gloves', 'horse']",15.750804235599999
391,"['gloves', 'gloves', 'gloves', 'gloves', 'train']",15.777751203800001
392,"['ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'horse']",15.7876192097
393,"['book', 'book', 'gloves', 'horse', 'horse']",15.789300920599999
394,"['block', 'gloves', 'gloves', 'gloves']",15.791666666700001
395,"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",15.7959134
396,"['ball', 'book', 'gloves', 'train']",15.823958016199999
397,"['book', 'book', 'book', 'book', 'book', 'doll']",15.832643772599999
398,"['ball', 'block', 'book']",15.8381053747
399,"['ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",15.8404945877
400,"['book', 'book', 'book', 'book', 'book', 'horse']",15.8725239363
401,"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",15.874999996300001
402,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves']",15.8837039553
403,"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",15.912646481500001
404,"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",15.9224761163
405,"['ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves']",15.9224837202
406,"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'horse']",15.960570828599998
407,"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",15.9686377537
408,"['book', 'book', 'gloves', 'train']",15.996980111900001
409,"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",15.9999999553
410,"['ball', 'ball', 'ball', 'doll', 'doll']",15.999999991300001
411,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball']",16.0000000009
412,"['block', 'book', 'book']",16.0113693434
413,"['ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",16.0134468377
414,"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.0376737534
415,"['ball', 'ball', 'ball', 'doll', 'horse']",16.0376737534
416,"['ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.049048242999998
417,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves']",16.0568636762
418,"['ball', 'ball', 'ball', 'horse', 'horse']",16.075363184500002
419,"['ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.0871646191
420,"['ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves']",16.0968030165
421,"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",16.1249999291
422,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves']",16.1250000007
423,"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'horse']",16.135367511800002
424,"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.143167129200002
425,"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",16.1627010212
426,"['ball', 'ball', 'book', 'doll', 'doll']",16.175619477
427,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book']",16.1756241499
428,"['ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",16.1881985023
429,"['ball', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",16.2004177343
430,"['ball', 'ball', 'book', 'doll', 'horse']",16.2137626468
431,"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.2249384821
432,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves']",16.2318183621
433,"['ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.2500000005
434,"['ball', 'ball', 'book', 'horse', 'horse']",16.2519209423
435,"['book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.2635375928
436,"['ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",16.272958042
437,"['ball', 'ball', 'ball', 'train']",16.2778889225
438,"['book', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",16.3021808953
439,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves']",16.3021919927
440,"['ball', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",16.3120129499
441,"['book', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",16.3403544649
442,"['ball', 'book', 'book', 'doll', 'doll']",16.3531077969
443,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book']",16.3531318935
444,"['book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",16.3647340071
445,"['doll', 'doll', 'doll', 'gloves']",16.3749995577
446,"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.3750000002
447,"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves']",16.3750000004
448,"['book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",16.3785421516
449,"['ball', 'book', 'book', 'doll', 'horse']",16.391731359
450,"['ball', 'gloves', 'gloves', 'gloves', 'train']",16.4029233019
451,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves']",16.4085546142
452,"['doll', 'doll', 'gloves', 'horse']",16.412755493800002
453,"['ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'horse']",16.41275557
454,"['ball', 'block', 'gloves', 'gloves']",16.4166666668
455,"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.4287582263
456,"['ball', 'book', 'book', 'horse', 'horse']",16.4303682861
457,"['doll', 'gloves', 'horse', 'horse']",16.4505268296
458,"['book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",16.450938378
459,"['ball', 'ball', 'book', 'train']",16.4569764245
460,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves']",16.481282378499998
461,"['gloves', 'horse', 'horse', 'horse']",16.488313799300002
462,"['book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",16.4905006915
463,"['ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",16.4999999972
464,"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.5
465,"['book', 'book', 'book', 'doll', 'doll']",16.5324602348
466,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book']",16.5325341306
467,"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.537782841800002
468,"['ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.5553206316
469,"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves']",16.5553286112
470,"['book', 'book', 'book', 'doll', 'horse']",16.5715792233
471,"['book', 'gloves', 'gloves', 'gloves', 'train']",16.583554585799998
472,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves']",16.5870500654
473,"['ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'horse']",16.5935538508
474,"['block', 'book', 'gloves', 'gloves']",16.5975160549
475,"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.6094246014
476,"['book', 'book', 'book', 'horse', 'horse']",16.610708339400002
477,"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.624999963900002
478,"['ball', 'book', 'book', 'train']",16.637939267
479,"['doll', 'gloves', 'train']",16.6529906475
480,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",16.6622752762
481,"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.662810113699997
482,"['block', 'doll']",16.666666663599997
483,"['ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",16.6818929121
484,"['gloves', 'horse', 'train']",16.6908177577
485,"['block', 'horse']",16.704485870899997
486,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book']",16.7138343798
487,"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.7201475012
488,"['book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.7375495223
489,"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves']",16.737590348199998
490,"['ball', 'ball', 'doll', 'doll', 'gloves', 'gloves']",16.7499999386
491,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves']",16.7500000008
492,"['ball', 'ball', 'ball', 'book', 'book', 'gloves', 'horse']",16.7762950513
493,"['ball', 'ball', 'doll', 'gloves', 'gloves', 'horse']",16.7878373825
494,"['ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.7919920571
495,"['book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.8084507264
496,"['book', 'book', 'book', 'train']",16.8207420216
497,"['ball', 'ball', 'gloves', 'gloves', 'horse', 'horse']",16.8256904845
498,"['ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",16.8451642419
499,"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.8467370511
500,"['ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",16.865724334
501,"['doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.8749995644
502,"['ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.8750000006
503,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book']",16.897027053800002
504,"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.904464121500002
505,"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",16.9128646188
506,"['ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves']",16.921784823299998
507,"['ball', 'book', 'doll', 'doll', 'gloves', 'gloves']",16.9350252945
508,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves']",16.9350369451
509,"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",16.950745034300002
510,"['ball', 'ball', 'book', 'book', 'book', 'gloves', 'horse']",16.9609827056
511,"['ball', 'book', 'doll', 'gloves', 'gloves', 'horse']",16.973337178599998
512,"['book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",16.9764398722
513,"['ball', 'doll', 'doll', 'doll']",16.9999995939
514,"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.0000000004
515,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll']",17.0000000005
516,"['ball', 'book', 'gloves', 'gloves', 'horse', 'horse']",17.011663118399998
517,"['ball', 'ball', 'gloves', 'gloves', 'train']",17.0280953916
518,"['ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",17.029931291300002
519,"['ball', 'doll', 'doll', 'horse']",17.0378918641
520,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'horse']",17.0378919304
521,"['ball', 'ball', 'block', 'gloves']",17.0416666669
522,"['book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",17.0514803567
523,"['ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.0616030415
524,"['ball', 'doll', 'horse', 'horse']",17.0757995808
525,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book']",17.0820965815
526,"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",17.0907242176
527,"['ball', 'book', 'book', 'book', 'book', 'doll', 'gloves']",17.107899809
528,"['ball', 'horse', 'horse', 'horse']",17.1137229692
529,"['book', 'book', 'doll', 'doll', 'gloves', 'gloves']",17.1220161942
530,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves']",17.1220701225
531,"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves']",17.124999998
532,"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.1250000001
533,"['ball', 'book', 'book', 'book', 'book', 'gloves', 'horse']",17.147609027799998
534,"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",17.1531290651
535,"['book', 'book', 'doll', 'gloves', 'gloves', 'horse']",17.1608186455
536,"['ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'horse']",17.1629192022
537,"['block', 'gloves', 'gloves', 'gloves', 'gloves']",17.1666666667
538,"['book', 'doll', 'doll', 'doll']",17.1881538874
539,"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.1881651205
540,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll']",17.1881734943
541,"['book', 'book', 'gloves', 'gloves', 'horse', 'horse']",17.1996314443
542,"['book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",17.2165470608
543,"['ball', 'book', 'gloves', 'gloves', 'train']",17.2165716801
544,"['book', 'doll', 'doll', 'horse']",17.226524388599998
545,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'horse']",17.2265368679
546,"['ball', 'block', 'book', 'gloves']",17.230360828
547,"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.2499999711
548,"['ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.250211344500002
549,"['book', 'doll', 'horse', 'horse']",17.2649077825
550,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book']",17.2690173658
551,"['ball', 'doll', 'train']",17.278162921
552,"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",17.287946474
553,"['book', 'book', 'book', 'book', 'book', 'doll', 'gloves']",17.2959108163
554,"['book', 'horse', 'horse', 'horse']",17.3033051176
555,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves']",17.311103481700002
556,"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.314717643199998
557,"['ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves']",17.3147375624
558,"['ball', 'horse', 'train']",17.3161262468
559,"['book', 'book', 'book', 'book', 'book', 'gloves', 'horse']",17.336153905499998
560,"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'horse']",17.3531303713
561,"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.3749996993
562,"['ball', 'ball', 'ball', 'doll', 'doll', 'gloves']",17.3749999472
563,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves']",17.375000001
564,"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.3783340852
565,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll']",17.3783776047
566,"['book', 'book', 'gloves', 'gloves', 'train']",17.406982054500002
567,"['ball', 'ball', 'ball', 'doll', 'gloves', 'horse']",17.4129737435
568,"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",17.4129737458
569,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'horse']",17.4172225407
570,"['block', 'book', 'book', 'gloves']",17.4210829459
571,"['ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.4408164986
572,"['ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.4412948215
573,"['ball', 'ball', 'ball', 'gloves', 'horse', 'horse']",17.4509632348
574,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book']",17.457754432
575,"['book', 'doll', 'train']",17.469747403099998
576,"['ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",17.4797195718
577,"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",17.499999614
578,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves']",17.5000000007
579,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",17.50212919
580,"['ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",17.5065100188
581,"['book', 'horse', 'train']",17.5082091164
582,"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",17.5380009866
583,"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",17.545390538299998
584,"['ball', 'ball', 'book', 'doll', 'doll', 'gloves']",17.5678696623
585,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves']",17.5678818926
586,"['book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.5704796601
587,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll']",17.5706112508
588,"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",17.5760177846
589,"['ball', 'ball', 'book', 'doll', 'gloves', 'horse']",17.606319872100002
590,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'horse']",17.6099522116
591,"['ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.6250000005
592,"['ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.633394733499998
593,"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",17.634614771400003
594,"['ball', 'ball', 'book', 'gloves', 'horse', 'horse']",17.6447840725
595,"['ball', 'ball', 'ball', 'gloves', 'train']",17.6532674752
596,"['ball', 'ball', 'ball', 'block']",17.666666667
597,"['book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",17.673538723
598,"['book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",17.6944188531
599,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",17.694447845
